Ch1_X	Ch1_Y	Ch1_Z	Ch1_phi	Ch1_theta	Ch1_RMS	Ch1_Extra	Ch2_X	Ch2_Y	Ch2_Z	Ch2_phi	Ch2_theta	Ch2_RMS	Ch2_Extra	Ch3_X	Ch3_Y	Ch3_Z	Ch3_phi	Ch3_theta	Ch3_RMS	Ch3_Extra	Ch4_X	Ch4_Y	Ch4_Z	Ch4_phi	Ch4_theta	Ch4_RMS	Ch4_Extra	Ch5_X	Ch5_Y	Ch5_Z	Ch5_phi	Ch5_theta	Ch5_RMS	Ch5_Extra	Ch6_X	Ch6_Y	Ch6_Z	Ch6_phi	Ch6_theta	Ch6_RMS	Ch6_Extra	Ch7_X	Ch7_Y	Ch7_Z	Ch7_phi	Ch7_theta	Ch7_RMS	Ch7_Extra	Ch8_X	Ch8_Y	Ch8_Z	Ch8_phi	Ch8_theta	Ch8_RMS	Ch8_Extra	Ch9_X	Ch9_Y	Ch9_Z	Ch9_phi	Ch9_theta	Ch9_RMS	Ch9_Extra	Ch10_X	Ch10_Y	Ch10_Z	Ch10_phi	Ch10_theta	Ch10_RMS	Ch10_Extra	Ch11_X	Ch11_Y	Ch11_Z	Ch11_phi	Ch11_theta	Ch11_RMS	Ch11_Extra	Ch12_X	Ch12_Y	Ch12_Z	Ch12_phi	Ch12_theta	Ch12_RMS	Ch12_Extra	Ch13_X	Ch13_Y	Ch13_Z	Ch13_phi	Ch13_theta	Ch13_RMS	Ch13_Extra	Ch14_X	Ch14_Y	Ch14_Z	Ch14_phi	Ch14_theta	Ch14_RMS	Ch14_Extra	Ch15_X	Ch15_Y	Ch15_Z	Ch15_phi	Ch15_theta	Ch15_RMS	Ch15_Extra	Ch16_X	Ch16_Y	Ch16_Z	Ch16_phi	Ch16_theta	Ch16_RMS	Ch16_Extra
97.29	-9.69	-80.60	-94.26	74.11	3.17	0.00	124.53	-8.22	33.24	-179.52	26.34	3.83	0.00	12.21	66.41	-9.05	-170.61	-7.17	6.72	0.00	-0.95	-57.05	-8.44	-22.20	20.10	7.16	0.00	122.94	-11.22	-16.93	-47.27	-50.27	6.00	0.00	119.93	-9.65	-38.89	-174.89	12.22	3.87	0.00	366.16	-139.81	-716.16	-172.69	-20.75	48.12	0.00	90.53	10.29	-17.86	73.99	-50.63	6.25	0.00	103.99	-7.61	-26.08	16.62	-27.88	4.29	0.00	89.34	-4.43	-15.56	128.77	15.35	3.76	0.00	-254.13	135.55	-358.43	-164.40	-36.58	12483.62	0.00	80.68	13.47	-18.39	113.76	-11.72	4.94	0.00	80.91	-28.19	-13.15	99.71	5.58	4.86	0.00	-182.95	109.02	-724.80	-9.38	6.07	37.74	0.00	422.85	-53.07	-652.81	113.53	5.59	32.12	0.00	111.06	-4.08	-42.79	-30.81	47.43	2.94	0.00
96.69	-9.64	-80.81	-92.45	74.00	3.34	0.00	124.53	-8.20	33.24	-179.51	26.36	4.08	0.00	12.21	66.42	-9.06	-170.59	-7.15	6.75	0.00	-0.95	-57.04	-8.44	-22.27	20.08	6.99	0.00	122.87	-11.28	-16.79	-46.95	-50.01	5.94	0.00	119.73	-9.64	-39.25	-175.06	12.44	3.52	0.00	366.15	-139.92	-716.13	-172.68	-20.75	54.37	0.00	90.49	10.32	-17.89	74.38	-50.43	6.14	0.00	103.81	-7.60	-26.29	16.58	-28.44	4.19	0.00	89.25	-4.43	-15.67	128.55	15.83	3.55	0.00	-254.17	135.45	-358.46	-164.38	-36.58	12161.91	0.00	80.63	13.52	-18.40	113.89	-11.57	5.02	0.00	80.76	-28.16	-13.16	99.48	5.20	5.04	0.00	-182.98	108.85	-724.83	-9.37	6.07	88.94	0.00	422.84	-53.15	-652.80	113.53	5.58	52.02	0.00	110.91	-4.07	-42.90	-30.31	47.14	3.37	0.00
96.17	-9.58	-81.01	-90.80	73.87	3.42	0.00	124.53	-8.19	33.25	-179.50	26.37	4.05	0.00	12.21	66.44	-9.08	-170.57	-7.12	6.77	0.00	-0.95	-57.03	-8.43	-22.34	20.06	7.15	0.00	122.77	-11.33	-16.73	-46.79	-50.02	5.99	0.00	119.57	-9.63	-39.59	-175.15	12.31	4.01	0.00	366.17	-140.03	-716.10	-172.67	-20.75	73.18	0.00	90.45	10.34	-17.92	74.59	-50.13	6.03	0.00	103.63	-7.58	-26.49	16.55	-29.03	4.13	0.00	89.15	-4.43	-15.77	128.38	16.22	3.53	0.00	-254.19	135.35	-358.50	-164.37	-36.58	12226.48	0.00	80.57	13.57	-18.41	114.02	-11.38	4.90	0.00	80.63	-28.11	-13.18	99.45	4.74	5.03	0.00	-182.99	108.69	-724.86	-9.36	6.08	58.69	0.00	422.85	-53.24	-652.78	113.54	5.57	68.64	0.00	110.81	-4.05	-43.02	-29.96	46.82	3.59	0.00
95.74	-9.48	-81.19	-89.38	73.71	3.07	0.00	124.53	-8.17	33.25	-179.49	26.38	3.75	0.00	12.21	66.45	-9.09	-170.55	-7.10	6.70	0.00	-0.94	-57.02	-8.43	-22.41	20.03	7.11	0.00	122.69	-11.37	-16.70	-46.71	-50.10	5.85	0.00	119.42	-9.62	-39.92	-175.21	12.14	4.10	0.00	366.21	-140.13	-716.05	-172.66	-20.76	56.60	0.00	90.40	10.37	-17.95	74.71	-49.81	6.01	0.00	103.46	-7.55	-26.67	16.53	-29.58	3.92	0.00	89.05	-4.41	-15.86	128.24	16.53	3.54	0.00	-254.20	135.26	-358.55	-164.36	-36.58	12454.35	0.00	80.50	13.62	-18.41	114.15	-11.18	4.96	0.00	80.50	-28.06	-13.20	99.53	4.29	4.85	0.00	-182.97	108.54	-724.90	-9.36	6.08	54.70	0.00	422.87	-53.33	-652.75	113.54	5.55	51.90	0.00	110.77	-4.03	-43.14	-29.72	46.48	3.30	0.00
95.38	-9.39	-81.35	-88.14	73.55	3.49	0.00	124.53	-8.16	33.25	-179.48	26.40	3.76	0.00	12.21	66.46	-9.10	-170.53	-7.07	6.52	0.00	-0.94	-57.01	-8.43	-22.47	20.01	7.01	0.00	122.62	-11.39	-16.64	-46.60	-50.08	6.01	0.00	119.28	-9.61	-40.26	-175.26	12.15	3.92	0.00	366.27	-140.24	-716.00	-172.65	-20.76	63.09	0.00	90.34	10.40	-17.98	74.82	-49.55	6.17	0.00	103.30	-7.51	-26.83	16.56	-30.05	3.97	0.00	88.94	-4.39	-15.93	128.12	16.80	3.53	0.00	-254.19	135.18	-358.60	-164.34	-36.58	12449.61	0.00	80.43	13.66	-18.40	114.26	-10.99	5.01	0.00	80.36	-28.01	-13.23	99.64	3.91	4.96	0.00	-182.93	108.39	-724.94	-9.35	6.09	76.53	0.00	422.92	-53.42	-652.70	113.55	5.54	42.64	0.00	110.72	-4.01	-43.26	-29.57	46.11	3.01	0.00
95.02	-9.33	-81.51	-86.98	73.41	3.50	0.00	124.53	-8.15	33.25	-179.47	26.41	4.13	0.00	12.22	66.48	-9.11	-170.50	-7.05	6.91	0.00	-0.94	-56.99	-8.42	-22.53	20.00	7.18	0.00	122.56	-11.42	-16.56	-46.45	-49.96	6.16	0.00	119.13	-9.60	-40.59	-175.34	12.35	4.03	0.00	366.35	-140.35	-715.94	-172.65	-20.76	43.28	0.00	90.26	10.42	-18.00	74.97	-49.36	6.04	0.00	103.15	-7.48	-26.97	16.64	-30.45	4.10	0.00	88.84	-4.36	-15.99	128.00	17.04	3.61	0.00	-254.16	135.10	-358.66	-164.33	-36.59	12273.00	0.00	80.35	13.69	-18.39	114.37	-10.83	4.95	0.00	80.23	-27.97	-13.27	99.72	3.60	5.33	0.00	-182.86	108.26	-724.98	-9.35	6.10	62.50	0.00	422.99	-53.52	-652.65	113.55	5.53	69.07	0.00	110.63	-3.98	-43.35	-29.49	45.72	3.04	0.00
94.66	-9.29	-81.66	-85.88	73.29	3.46	0.00	124.53	-8.13	33.25	-179.46	26.42	4.23	0.00	12.22	66.49	-9.12	-170.48	-7.02	7.12	0.00	-0.94	-56.98	-8.42	-22.59	19.98	7.27	0.00	122.50	-11.44	-16.46	-46.28	-49.85	5.83	0.00	119.01	-9.59	-40.86	-175.42	12.58	3.77	0.00	366.45	-140.45	-715.87	-172.64	-20.77	54.43	0.00	90.16	10.45	-18.02	75.11	-49.20	6.38	0.00	103.01	-7.44	-27.08	16.75	-30.79	4.28	0.00	88.73	-4.34	-16.04	127.89	17.23	3.59	0.00	-254.12	135.04	-358.72	-164.32	-36.59	12410.41	0.00	80.26	13.73	-18.39	114.48	-10.71	4.75	0.00	80.10	-27.95	-13.31	99.77	3.34	5.10	0.00	-182.76	108.14	-725.03	-9.35	6.11	31.60	0.00	423.08	-53.61	-652.58	113.55	5.52	97.07	0.00	110.51	-3.96	-43.42	-29.45	45.35	3.26	0.00
94.34	-9.28	-81.78	-84.91	73.20	3.68	0.00	124.53	-8.12	33.26	-179.46	26.43	3.81	0.00	12.22	66.50	-9.14	-170.46	-7.00	6.78	0.00	-0.94	-56.97	-8.42	-22.64	19.96	7.18	0.00	122.45	-11.47	-16.38	-46.14	-49.80	6.01	0.00	118.91	-9.56	-41.06	-175.48	12.67	3.52	0.00	366.56	-140.56	-715.79	-172.64	-20.78	67.11	0.00	90.07	10.48	-18.04	75.22	-49.07	6.53	0.00	102.87	-7.41	-27.17	16.89	-31.13	4.18	0.00	88.63	-4.33	-16.08	127.80	17.35	3.58	0.00	-254.07	134.98	-358.79	-164.32	-36.60	12364.27	0.00	80.17	13.76	-18.39	114.60	-10.62	4.90	0.00	79.99	-27.93	-13.34	99.84	3.08	4.99	0.00	-182.65	108.03	-725.09	-9.35	6.12	69.27	0.00	423.18	-53.71	-652.51	113.55	5.51	65.91	0.00	110.41	-3.94	-43.46	-29.41	45.01	3.37	0.00
94.08	-9.26	-81.87	-84.14	73.12	3.21	0.00	124.53	-8.11	33.26	-179.45	26.43	3.73	0.00	12.22	66.51	-9.15	-170.43	-6.97	6.77	0.00	-0.94	-56.96	-8.42	-22.69	19.95	6.93	0.00	122.41	-11.50	-16.32	-46.07	-49.83	6.21	0.00	118.85	-9.52	-41.19	-175.52	12.57	3.80	0.00	366.69	-140.66	-715.71	-172.64	-20.79	60.92	0.00	89.98	10.52	-18.05	75.28	-48.93	5.82	0.00	102.74	-7.36	-27.24	17.04	-31.49	3.96	0.00	88.53	-4.31	-16.11	127.74	17.37	3.45	0.00	-254.01	134.94	-358.87	-164.31	-36.61	11754.79	0.00	80.09	13.79	-18.40	114.69	-10.57	4.92	0.00	79.88	-27.92	-13.36	99.97	2.84	5.21	0.00	-182.51	107.94	-725.14	-9.35	6.13	85.01	0.00	423.30	-53.80	-652.43	113.55	5.50	70.10	0.00	110.35	-3.92	-43.49	-29.37	44.72	3.37	0.00
93.92	-9.22	-81.93	-83.64	73.06	3.38	0.00	124.53	-8.10	33.26	-179.45	26.44	4.21	0.00	12.23	66.52	-9.16	-170.41	-6.95	6.73	0.00	-0.94	-56.95	-8.42	-22.73	19.94	6.95	0.00	122.41	-11.52	-16.29	-46.03	-49.87	5.89	0.00	118.81	-9.47	-41.28	-175.55	12.38	3.96	0.00	366.83	-140.75	-715.63	-172.63	-20.80	66.55	0.00	89.90	10.56	-18.06	75.28	-48.80	5.97	0.00	102.61	-7.32	-27.27	17.17	-31.84	4.16	0.00	88.43	-4.28	-16.12	127.69	17.31	3.30	0.00	-253.93	134.91	-358.94	-164.31	-36.62	10926.75	0.00	80.02	13.83	-18.41	114.76	-10.55	4.55	0.00	79.77	-27.91	-13.36	100.14	2.63	5.10	0.00	-182.36	107.87	-725.20	-9.35	6.14	51.63	0.00	423.43	-53.89	-652.34	113.55	5.49	24.39	0.00	110.36	-3.91	-43.51	-29.34	44.47	3.30	0.00
93.82	-9.18	-81.97	-83.34	73.02	3.46	0.00	124.53	-8.09	33.26	-179.44	26.44	4.11	0.00	12.23	66.53	-9.16	-170.39	-6.93	6.70	0.00	-0.93	-56.94	-8.42	-22.78	19.93	7.06	0.00	122.42	-11.53	-16.25	-45.99	-49.87	5.96	0.00	118.74	-9.43	-41.36	-175.58	12.20	3.98	0.00	366.98	-140.84	-715.54	-172.64	-20.81	49.18	0.00	89.82	10.60	-18.06	75.24	-48.68	6.34	0.00	102.51	-7.30	-27.27	17.30	-32.11	4.12	0.00	88.34	-4.25	-16.11	127.64	17.19	3.52	0.00	-253.84	134.89	-359.02	-164.30	-36.63	10151.27	0.00	79.96	13.86	-18.41	114.79	-10.57	4.78	0.00	79.64	-27.91	-13.37	100.31	2.46	5.14	0.00	-182.19	107.81	-725.26	-9.35	6.16	69.19	0.00	423.57	-53.98	-652.25	113.55	5.48	58.66	0.00	110.36	-3.89	-43.52	-29.32	44.24	3.24	0.00
93.73	-9.14	-81.98	-83.16	73.00	3.13	0.00	124.53	-8.08	33.27	-179.43	26.43	3.69	0.00	12.23	66.54	-9.17	-170.37	-6.91	6.84	0.00	-0.93	-56.93	-8.41	-22.81	19.91	6.99	0.00	122.42	-11.53	-16.20	-45.93	-49.84	6.01	0.00	118.65	-9.42	-41.43	-175.64	12.08	4.06	0.00	367.13	-140.93	-715.45	-172.64	-20.83	40.19	0.00	89.76	10.63	-18.05	75.16	-48.55	5.91	0.00	102.43	-7.30	-27.24	17.41	-32.26	4.03	0.00	88.25	-4.23	-16.10	127.58	17.05	3.63	0.00	-253.75	134.88	-359.10	-164.30	-36.64	9537.68	0.00	79.89	13.89	-18.42	114.79	-10.61	4.85	0.00	79.53	-27.90	-13.38	100.45	2.32	5.03	0.00	-182.02	107.77	-725.32	-9.36	6.17	67.38	0.00	423.71	-54.07	-652.16	113.54	5.47	84.56	0.00	110.33	-3.88	-43.51	-29.32	44.01	2.98	0.00
93.65	-9.09	-81.98	-83.02	72.98	3.52	0.00	124.53	-8.07	33.27	-179.43	26.43	3.78	0.00	12.24	66.54	-9.18	-170.35	-6.90	6.71	0.00	-0.93	-56.92	-8.41	-22.85	19.91	7.15	0.00	122.42	-11.54	-16.16	-45.87	-49.81	5.94	0.00	118.56	-9.42	-41.47	-175.70	11.97	4.10	0.00	367.29	-141.01	-715.37	-172.64	-20.84	33.94	0.00	89.72	10.65	-18.04	75.06	-48.39	5.87	0.00	102.37	-7.31	-27.18	17.52	-32.26	4.25	0.00	88.15	-4.22	-16.09	127.50	16.91	3.34	0.00	-253.65	134.88	-359.17	-164.30	-36.65	8959.93	0.00	79.82	13.92	-18.41	114.78	-10.67	4.58	0.00	79.43	-27.90	-13.40	100.57	2.22	5.09	0.00	-181.83	107.74	-725.38	-9.36	6.18	37.22	0.00	423.86	-54.15	-652.06	113.54	5.46	42.36	0.00	110.26	-3.86	-43.49	-29.33	43.79	2.88	0.00
93.58	-9.05	-81.97	-82.89	72.97	3.43	0.00	124.53	-8.07	33.27	-179.43	26.42	3.89	0.00	12.24	66.55	-9.18	-170.33	-6.88	6.57	0.00	-0.93	-56.92	-8.41	-22.87	19.90	7.02	0.00	122.40	-11.56	-16.12	-45.83	-49.81	5.91	0.00	118.52	-9.42	-41.45	-175.74	11.81	3.99	0.00	367.44	-141.08	-715.28	-172.65	-20.85	55.45	0.00	89.68	10.67	-18.03	74.94	-48.20	5.93	0.00	102.32	-7.33	-27.10	17.62	-32.15	4.14	0.00	88.07	-4.21	-16.08	127.42	16.78	3.31	0.00	-253.55	134.89	-359.24	-164.31	-36.66	8428.70	0.00	79.75	13.93	-18.40	114.76	-10.73	5.01	0.00	79.35	-27.91	-13.42	100.68	2.14	5.30	0.00	-181.65	107.73	-725.43	-9.37	6.20	48.58	0.00	424.01	-54.23	-651.97	113.53	5.45	64.03	0.00	110.18	-3.85	-43.45	-29.35	43.58	3.24	0.00
93.54	-9.01	-81.94	-82.81	72.97	3.34	0.00	124.53	-8.06	33.28	-179.42	26.41	3.98	0.00	12.24	66.56	-9.19	-170.31	-6.87	6.79	0.00	-0.93	-56.91	-8.41	-22.90	19.89	6.90	0.00	122.39	-11.59	-16.10	-45.81	-49.81	5.66	0.00	118.55	-9.40	-41.36	-175.77	11.59	3.93	0.00	367.59	-141.15	-715.20	-172.65	-20.87	51.46	0.00	89.63	10.69	-18.03	74.81	-48.02	5.82	0.00	102.25	-7.34	-27.02	17.71	-32.00	3.87	0.00	87.99	-4.19	-16.07	127.34	16.64	3.70	0.00	-253.45	134.91	-359.31	-164.31	-36.68	8004.09	0.00	79.69	13.94	-18.39	114.74	-10.77	5.02	0.00	79.28	-27.90	-13.43	100.79	2.07	4.99	0.00	-181.46	107.74	-725.48	-9.38	6.21	63.98	0.00	424.16	-54.30	-651.88	113.53	5.45	79.71	0.00	110.15	-3.84	-43.41	-29.37	43.42	3.12	0.00
93.51	-8.99	-81.89	-82.79	72.98	3.45	0.00	124.53	-8.06	33.28	-179.42	26.40	3.91	0.00	12.25	66.56	-9.19	-170.29	-6.85	6.85	0.00	-0.93	-56.90	-8.41	-22.92	19.88	7.34	0.00	122.38	-11.60	-16.07	-45.79	-49.79	5.89	0.00	118.62	-9.34	-41.25	-175.79	11.34	3.90	0.00	367.73	-141.21	-715.13	-172.66	-20.88	58.64	0.00	89.58	10.70	-18.03	74.66	-47.86	6.01	0.00	102.19	-7.33	-26.95	17.80	-31.88	4.12	0.00	87.91	-4.15	-16.05	127.25	16.50	3.77	0.00	-253.34	134.94	-359.38	-164.32	-36.69	7774.86	0.00	79.65	13.96	-18.41	114.70	-10.80	4.72	0.00	79.20	-27.89	-13.44	100.89	2.03	5.12	0.00	-181.28	107.77	-725.53	-9.39	6.22	58.24	0.00	424.30	-54.37	-651.79	113.52	5.44	63.71	0.00	110.18	-3.83	-43.35	-29.41	43.31	3.13	0.00
93.50	-9.00	-81.84	-82.82	73.00	3.11	0.00	124.53	-8.05	33.29	-179.41	26.38	3.81	0.00	12.25	66.57	-9.20	-170.28	-6.84	6.79	0.00	-0.93	-56.90	-8.40	-22.94	19.88	7.14	0.00	122.38	-11.61	-16.03	-45.76	-49.76	6.21	0.00	118.67	-9.30	-41.15	-175.81	11.10	3.92	0.00	367.87	-141.26	-715.06	-172.67	-20.89	38.77	0.00	89.52	10.72	-18.03	74.50	-47.74	6.23	0.00	102.12	-7.33	-26.88	17.89	-31.80	4.34	0.00	87.84	-4.11	-16.04	127.15	16.37	3.43	0.00	-253.24	134.99	-359.43	-164.32	-36.70	7934.79	0.00	79.63	13.98	-18.42	114.65	-10.81	5.01	0.00	79.11	-27.88	-13.43	100.98	2.00	5.34	0.00	-181.10	107.80	-725.57	-9.40	6.24	55.02	0.00	424.44	-54.43	-651.70	113.51	5.44	50.29	0.00	110.24	-3.81	-43.29	-29.48	43.23	3.44	0.00
93.49	-9.03	-81.80	-82.91	73.02	3.54	0.00	124.54	-8.05	33.29	-179.41	26.37	4.02	0.00	12.25	66.57	-9.20	-170.26	-6.83	7.01	0.00	-0.93	-56.89	-8.40	-22.95	19.87	6.75	0.00	122.37	-11.60	-15.99	-45.72	-49.71	6.09	0.00	118.66	-9.29	-41.10	-175.81	10.85	4.06	0.00	367.99	-141.30	-714.99	-172.68	-20.90	47.74	0.00	89.48	10.74	-18.03	74.31	-47.62	6.07	0.00	102.07	-7.33	-26.81	17.97	-31.75	4.02	0.00	87.75	-4.09	-16.03	127.03	16.28	3.47	0.00	-253.14	135.04	-359.48	-164.33	-36.71	8973.01	0.00	79.62	14.00	-18.43	114.57	-10.81	5.13	0.00	79.01	-27.86	-13.42	101.06	1.97	5.05	0.00	-180.93	107.86	-725.61	-9.41	6.25	82.69	0.00	424.56	-54.48	-651.62	113.50	5.44	32.28	0.00	110.27	-3.79	-43.21	-29.58	43.17	3.32	0.00
93.52	-9.07	-81.75	-83.06	73.03	3.51	0.00	124.54	-8.04	33.30	-179.41	26.35	3.93	0.00	12.26	66.57	-9.20	-170.25	-6.83	7.01	0.00	-0.93	-56.89	-8.40	-22.97	19.86	6.87	0.00	122.36	-11.60	-15.95	-45.70	-49.67	6.18	0.00	118.61	-9.33	-41.06	-175.81	10.58	4.14	0.00	368.11	-141.33	-714.94	-172.69	-20.91	37.57	0.00	89.44	10.76	-18.02	74.10	-47.47	5.64	0.00	102.01	-7.34	-26.74	18.03	-31.67	4.04	0.00	87.65	-4.07	-16.04	126.91	16.24	3.59	0.00	-253.04	135.10	-359.53	-164.34	-36.73	10133.76	0.00	79.59	14.03	-18.42	114.50	-10.79	4.92	0.00	78.93	-27.85	-13.41	101.15	1.91	5.14	0.00	-180.77	107.93	-725.64	-9.42	6.26	77.39	0.00	424.68	-54.53	-651.55	113.49	5.43	49.36	0.00	110.26	-3.79	-43.13	-29.71	43.12	3.40	0.00
93.59	-9.10	-81.70	-83.28	73.04	2.99	0.00	124.54	-8.04	33.31	-179.40	26.33	3.83	0.00	12.26	66.58	-9.20	-170.24	-6.82	6.74	0.00	-0.93	-56.89	-8.40	-22.98	19.86	6.92	0.00	122.36	-11.63	-15.93	-45.69	-49.63	6.17	0.00	118.57	-9.41	-41.02	-175.78	10.28	4.06	0.00	368.21	-141.36	-714.89	-172.71	-20.93	60.55	0.00	89.41	10.77	-18.02	73.88	-47.28	5.72	0.00	101.95	-7.34	-26.67	18.08	-31.53	4.40	0.00	87.55	-4.06	-16.06	126.80	16.24	3.47	0.00	-252.95	135.16	-359.57	-164.36	-36.74	10784.03	0.00	79.53	14.04	-18.40	114.42	-10.74	4.60	0.00	78.87	-27.85	-13.42	101.26	1.84	5.28	0.00	-180.62	108.01	-725.67	-9.43	6.27	61.58	0.00	424.79	-54.57	-651.48	113.48	5.43	72.70	0.00	110.23	-3.79	-43.06	-29.84	43.09	3.30	0.00
93.71	-9.12	-81.64	-83.56	73.03	3.39	0.00	124.54	-8.04	33.31	-179.40	26.31	4.05	0.00	12.26	66.58	-9.20	-170.23	-6.82	6.71	0.00	-0.93	-56.88	-8.39	-22.98	19.85	7.04	0.00	122.38	-11.66	-15.91	-45.68	-49.55	6.05	0.00	118.56	-9.48	-40.94	-175.76	9.97	3.99	0.00	368.30	-141.38	-714.84	-172.72	-20.94	39.84	0.00	89.36	10.78	-18.02	73.65	-47.04	6.08	0.00	101.88	-7.33	-26.61	18.11	-31.32	4.14	0.00	87.46	-4.05	-16.09	126.70	16.26	3.52	0.00	-252.86	135.24	-359.60	-164.37	-36.75	11127.38	0.00	79.48	14.05	-18.39	114.34	-10.67	4.67	0.00	78.81	-27.84	-13.43	101.40	1.76	5.27	0.00	-180.47	108.10	-725.69	-9.44	6.27	53.38	0.00	424.89	-54.61	-651.42	113.47	5.44	64.87	0.00	110.23	-3.82	-42.99	-29.98	43.09	3.08	0.00
93.85	-9.12	-81.57	-83.87	73.03	3.33	0.00	124.55	-8.03	33.32	-179.40	26.29	3.95	0.00	12.26	66.58	-9.20	-170.22	-6.81	6.53	0.00	-0.93	-56.88	-8.39	-22.99	19.84	6.99	0.00	122.41	-11.69	-15.90	-45.66	-49.45	6.09	0.00	118.61	-9.53	-40.82	-175.74	9.70	3.97	0.00	368.39	-141.39	-714.81	-172.73	-20.94	79.60	0.00	89.29	10.79	-18.02	73.42	-46.78	5.78	0.00	101.82	-7.31	-26.54	18.15	-31.08	4.04	0.00	87.39	-4.03	-16.12	126.62	16.27	3.65	0.00	-252.77	135.31	-359.62	-164.38	-36.76	11555.72	0.00	79.43	14.06	-18.39	114.25	-10.59	4.75	0.00	78.75	-27.84	-13.44	101.57	1.66	5.24	0.00	-180.34	108.20	-725.71	-9.45	6.28	51.39	0.00	424.98	-54.63	-651.37	113.46	5.44	75.14	0.00	110.26	-3.84	-42.92	-30.14	43.12	3.46	0.00
93.97	-9.14	-81.49	-84.17	73.04	3.14	0.00	124.55	-8.03	33.32	-179.40	26.26	3.97	0.00	12.26	66.58	-9.20	-170.22	-6.81	6.52	0.00	-0.94	-56.88	-8.38	-23.00	19.84	6.81	0.00	122.43	-11.70	-15.87	-45.61	-49.35	6.13	0.00	118.67	-9.55	-40.68	-175.74	9.50	3.85	0.00	368.46	-141.39	-714.78	-172.75	-20.95	48.04	0.00	89.21	10.80	-18.02	73.17	-46.49	5.55	0.00	101.77	-7.29	-26.48	18.20	-30.82	4.18	0.00	87.31	-4.02	-16.16	126.55	16.27	3.70	0.00	-252.69	135.40	-359.64	-164.40	-36.77	11916.94	0.00	79.40	14.07	-18.40	114.14	-10.50	4.66	0.00	78.66	-27.83	-13.45	101.76	1.55	5.22	0.00	-180.22	108.31	-725.72	-9.47	6.29	50.33	0.00	425.06	-54.66	-651.32	113.45	5.44	68.58	0.00	110.33	-3.85	-42.85	-30.31	43.17	3.52	0.00
94.06	-9.19	-81.40	-84.46	73.07	3.28	0.00	124.55	-8.03	33.33	-179.40	26.24	4.14	0.00	12.27	66.58	-9.20	-170.21	-6.81	6.92	0.00	-0.94	-56.88	-8.38	-23.00	19.83	6.98	0.00	122.43	-11.67	-15.84	-45.55	-49.26	6.23	0.00	118.72	-9.57	-40.52	-175.75	9.36	3.93	0.00	368.52	-141.39	-714.75	-172.76	-20.96	46.53	0.00	89.13	10.81	-18.01	72.89	-46.20	5.71	0.00	101.73	-7.28	-26.40	18.28	-30.54	4.19	0.00	87.21	-4.02	-16.21	126.50	16.25	3.62	0.00	-252.61	135.49	-359.66	-164.41	-36.77	11975.89	0.00	79.38	14.08	-18.41	114.02	-10.41	4.99	0.00	78.57	-27.81	-13.45	101.97	1.43	5.38	0.00	-180.10	108.43	-725.73	-9.48	6.29	71.27	0.00	425.13	-54.67	-651.28	113.44	5.44	56.70	0.00	110.39	-3.85	-42.75	-30.50	43.23	3.29	0.00
94.13	-9.26	-81.31	-84.77	73.11	3.11	0.00	124.56	-8.03	33.34	-179.39	26.22	3.93	0.00	12.27	66.59	-9.20	-170.21	-6.81	6.78	0.00	-0.94	-56.87	-8.38	-23.01	19.82	7.04	0.00	122.42	-11.65	-15.81	-45.51	-49.19	6.13	0.00	118.74	-9.61	-40.38	-175.76	9.23	4.33	0.00	368.58	-141.38	-714.74	-172.77	-20.97	51.27	0.00	89.06	10.82	-18.00	72.58	-45.91	5.64	0.00	101.69	-7.27	-26.31	18.37	-30.21	4.19	0.00	87.10	-4.02	-16.26	126.48	16.20	3.61	0.00	-252.54	135.58	-359.67	-164.43	-36.78	11949.89	0.00	79.36	14.09	-18.41	113.91	-10.35	4.72	0.00	78.49	-27.80	-13.45	102.17	1.30	5.44	0.00	-179.99	108.56	-725.74	-9.49	6.30	54.87	0.00	425.20	-54.68	-651.25	113.43	5.45	67.62	0.00	110.42	-3.85	-42.64	-30.69	43.30	3.43	0.00
94.20	-9.33	-81.22	-85.08	73.15	3.21	0.00	124.56	-8.03	33.34	-179.39	26.19	3.90	0.00	12.27	66.59	-9.20	-170.20	-6.81	6.57	0.00	-0.94	-56.87	-8.37	-23.01	19.82	6.99	0.00	122.41	-11.65	-15.79	-45.49	-49.12	5.84	0.00	118.76	-9.65	-40.25	-175.75	9.07	4.34	0.00	368.63	-141.36	-714.72	-172.79	-20.97	47.59	0.00	89.01	10.83	-17.98	72.28	-45.67	5.51	0.00	101.64	-7.27	-26.19	18.48	-29.86	4.23	0.00	86.98	-4.01	-16.31	126.52	16.08	3.61	0.00	-252.46	135.67	-359.68	-164.45	-36.79	12087.63	0.00	79.31	14.10	-18.40	113.82	-10.31	4.51	0.00	78.43	-27.80	-13.45	102.39	1.18	5.47	0.00	-179.89	108.69	-725.74	-9.50	6.30	68.22	0.00	425.26	-54.69	-651.22	113.42	5.45	93.50	0.00	110.43	-3.87	-42.53	-30.86	43.37	3.31	0.00
